window_id,seed,policy,loss,rmse,missed_vio,runtime,max_age,jain_probe,jain_payload
10,50430,AoII+debt,0.007737539215132496,0.18880820780589316,0.12552301255230125,0.580912765707805,21.0,0.8993485662553374,0.8993485662553374
10,50430,AoII+debt+threshold,0.006200267713389121,0.565087845410538,0.05578800557880056,0.6950502719819764,239.0,0.3480467649186944,0.3480467649186944
10,50430,AoII-greedy,0.0077702439986053005,0.19933444142551363,0.12552301255230125,0.5824386611508758,21.0,0.8637030316776283,0.8637030316776283
10,50430,CAW-VoU,0.002712247718270572,0.18718931433250885,0.04184100418410042,108.93181684937437,23.0,0.9900082325923989,0.9708264287231771
10,50430,MaxWeight-AoI,0.012717287689330546,0.17013946154728926,0.20920502092050208,0.6238276694918823,18.0,0.9985752370962796,0.995638059132404
10,50430,MaxWeight-VoU,0.006653327556485354,0.4275668258464789,0.05578800557880056,1.1015865356548373,239.0,0.6296666804458955,0.6473276387177195
10,50430,VoI+debt,0.013509243676778243,0.6810879549668682,0.1394700139470014,2.1179210376111346,239.0,0.41685412732729427,0.41958699464690685
10,50430,VoI-greedy,0.010171891770571827,0.6879848643174988,0.08368200836820083,3.005896050168326,239.0,0.40836081248938794,0.40836081248938794
10,50430,Whittle-heuristic,0.008991311677126919,0.7429737633221776,0.05578800557880056,1.1082554687102906,239.0,0.16269096165279956,0.4611087566345783
11,50447,AoII+debt,0.011916529384588561,0.18693506643977234,0.19525801952580196,0.6263074853552981,38.0,0.8719598526914335,0.8719598526914335
11,50447,AoII+debt+threshold,0.006098797856694555,0.6308584347309143,0.04184100418410042,1.0119085816304085,239.0,0.356185354066799,0.356185354066799
11,50447,AoII-greedy,0.009394495873430962,0.18340296975769796,0.15341701534170152,0.5714409497798377,38.0,0.8835421500386689,0.8835421500386689
11,50447,CAW-VoU,0.0010277018218270571,0.18157593351952747,0.01394700139470014,103.79727139752885,16.0,0.9998862194214684,0.9858434189804317
11,50447,MaxWeight-AoI,0.02026629260460251,0.1757115901838252,0.33472803347280333,0.541009920479722,18.0,0.9985752370962796,0.9967456266631756
11,50447,MaxWeight-VoU,0.004350906757670851,0.2813490911625918,0.05578800557880056,1.182966744799993,239.0,0.7204742534607254,0.7351834869765266
11,50447,VoI+debt,0.005142855429916314,0.6498575042493836,0.0,1.4344962008363689,239.0,0.42541101118993074,0.4264232990864382
11,50447,VoI-greedy,0.00515797138319386,0.6534730336804725,0.0,1.1205706024731443,239.0,0.4169910664586126,0.4169910664586126
11,50447,Whittle-heuristic,0.01334009461436541,0.9067055023108673,0.0697350069735007,0.7410565314222143,239.0,0.1344537617324271,0.43755793021563427
